timestamp,tweet_id,full_text,jpg_url,source,dog_name,favorite_count,retweet_count,rating_numerator,rating_denominator,first_dog_prediction,first_prediction_outcome,second_dog_prediction,second_prediction_outcome,third_dog_prediction,third_prediction_outcome,doggo,floofer,pupper,puppo
20161008 06:41 PM,784826020293709826,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rusty,10597,3409,13,10,Chow,True,Binoculars,False,Irish Setter,True,,,,
20161007 10:15 PM,784517518371221505,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Frankie,9376,2673,11,10,Malamute,True,Eskimo Dog,True,Siberian Husky,True,,,,
20161007 04:33 PM,784431430411685888,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Stormy,5967,1352,12,10,Miniature Poodle,True,Toy Poodle,True,Standard Poodle,True,,,,
20161006 01:23 AM,783839966405230592,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Riley,31423,11368,13,10,Quilt,False,Siamese Cat,False,Three-Toed Sloth,False,,,,
20161006 12:08 AM,783821107061198850,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mairi,7697,2064,12,10,Lakeland Terrier,True,Golden Retriever,True,Standard Poodle,True,,,,
20161005 03:47 PM,783695101801398276,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Loomis,10926,3386,12,10,Chow,True,Golden Retriever,True,Australian Terrier,True,,,,
20161005 12:40 AM,783466772167098368,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Finn,8843,2368,11,10,Chihuahua,True,Miniature Pinscher,True,Toy Terrier,True,,,,
20161004 07:42 PM,783391753726550016,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Godi,17663,5793,13,10,Norwegian Elkhound,True,Cairn,True,Keeshond,True,,,,
20161004 04:46 PM,783347506784731136,RT @dog_rates: This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kenny,0,5895,11,10,Cardigan,True,Pembroke,True,Chihuahua,True,,,,
20161004 03:55 PM,783334639985389568,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dave,30539,12322,12,10,Cardigan,True,Shetland Sheepdog,True,Pembroke,True,,,,
20161003 11:25 PM,783085703974514689,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Earl,8525,2333,11,10,Chesapeake Bay Retriever,True,Airedale,True,Boxer,True,,,,
20161003 03:42 PM,782969140009107456,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cali,25241,7753,12,10,Seat Belt,False,Golden Retriever,True,Labrador Retriever,True,,,,
20161003 01:00 AM,782747134529531904,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Deacon,7817,1477,11,10,Golden Retriever,True,Otterhound,True,Clumber,True,doggo,,,
20161002 11:23 PM,782722598790725632,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Penny,18073,5682,10,10,Irish Setter,True,Golden Retriever,True,Seat Belt,False,,,,
20161002 03:10 PM,782598640137187329,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Timmy,8149,1978,11,10,Malamute,True,Tibetan Mastiff,True,Eskimo Dog,True,,,,
20161001 07:47 PM,782305867769217024,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sampson,17424,5867,12,10,Briard,True,Soft-Coated Wheaten Terrier,True,Lhasa,True,doggo,,,
20161001 12:58 AM,782021823840026624,RT @dog_rates: This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Harper,0,6535,12,10,Golden Retriever,True,Cocker Spaniel,True,Chesapeake Bay Retriever,True,,,,
20160930 08:33 PM,781955203444699136,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chipson,11635,3539,11,10,Pool Table,False,Dining Table,False,Microwave,False,,,,
20160930 01:08 AM,781661882474196992,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,10925,2851,5,10,Pembroke,True,Golden Retriever,True,Collie,True,,,,
20160929 04:03 PM,781524693396357120,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,21695,5854,12,10,Tennis Ball,False,Chesapeake Bay Retriever,True,Labrador Retriever,True,,,,
20160928 09:56 PM,781251288990355457,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oakley,8812,2201,11,10,Mexican Hairless,True,Italian Greyhound,True,Seat Belt,False,,,,
20160928 04:07 PM,781163403222056960,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,10222,2877,10,10,Shetland Sheepdog,True,Collie,True,Border Collie,True,,,,
20160928 12:46 AM,780931614150983680,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,22607,7719,13,10,Padlock,False,Necklace,False,Chain,False,,,,puppo
20160927 07:54 PM,780858289093574656,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dash,7519,2112,10,10,Chesapeake Bay Retriever,True,Sussex Spaniel,True,Kelpie,True,,,,
20160927 04:06 PM,780800785462489090,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Koda,5744,1373,11,10,Siberian Husky,True,Eskimo Dog,True,Pembroke,True,,,,
20160927 02:53 AM,780601303617732608,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hercules,12652,3508,12,10,Saint Bernard,True,Cardigan,True,English Springer,True,,,,
20160926 11:04 PM,780543529827336192,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,6583,1823,12,10,Golden Retriever,True,Labrador Retriever,True,Tibetan Mastiff,True,,,,
20160926 07:56 PM,780496263422808064,RT @dog_rates: This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bell,0,3890,12,10,Pug,True,Brabancon Griffon,True,French Bulldog,True,,,,
20160926 06:38 PM,780476555013349377,"RT @Patreon: Well. @dog_rates is on Patreon. 

12/10. 

https://t.co/rnKvzt6RJs https://t.co/v4e2ywe8iO",https://pbs.twimg.com/tweet_video_thumb/CtTFZZfUsAE5hgp.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0,121,12,10,Pug,True,French Bulldog,True,Bull Mastiff,True,,,,
20160926 05:29 PM,780459368902959104,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bear,5522,1128,11,10,Great Dane,True,German Shepherd,True,Bull Mastiff,True,,,,
20160925 11:47 PM,780192070812196864,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,9086,2351,11,10,Vizsla,True,Mongoose,False,Hatchet,False,,,,
20160925 12:06 AM,779834332596887552,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Scout,19797,7451,11,10,Golden Retriever,True,Cocker Spaniel,True,Great Pyrenees,True,,,,
20160923 05:50 PM,779377524342161408,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,9211,3271,12,10,Sundial,False,Cash Machine,False,Maze,False,,,pupper,
20160922 08:33 PM,779056095788752897,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,15447,4761,13,10,Chihuahua,True,Toy Terrier,True,Kelpie,True,,,,
20160921 05:42 PM,778650543019483137,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Strider,6022,1581,10,10,German Shepherd,True,Malinois,True,Kelpie,True,,,,
20160921 04:00 PM,778624900596654080,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Penny,4842,1059,11,10,Airedale,True,Irish Terrier,True,Lakeland Terrier,True,,,,
20160921 01:39 AM,778408200802557953,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,14263,4555,14,10,Pembroke,True,Cardigan,True,Beagle,True,,,,
20160921 12:00 AM,778383385161035776,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nala,6104,1157,13,10,Collie,True,Borzoi,True,Border Collie,True,,,,
20160920 05:36 PM,778286810187399168,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Stanley,10859,3462,11,10,Boston Bull,True,Pug,True,Muzzle,False,,,,
20160920 01:12 AM,778039087836069888,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,8857,2767,12,10,German Shepherd,True,Malinois,True,Norwegian Elkhound,True,,,pupper,
20160920 12:24 AM,778027034220126208,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sophie,6840,1704,27,10,Clumber,True,Cocker Spaniel,True,Lhasa,True,,,pupper,
20160919 03:00 PM,777885040357281792,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wesley,6633,1715,3,10,Afghan Hound,True,Basset,True,Siberian Husky,True,,,,
20160919 01:42 AM,777684233540206592,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,11716,3083,12,10,Cocker Spaniel,True,Golden Retriever,True,Otterhound,True,,,,
20160918 10:54 PM,777641927919427584,RT @dog_rates: This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS,https://pbs.twimg.com/media/CmoPdmHW8AAi8BI.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Arnie,0,4444,12,10,Golden Retriever,True,Labrador Retriever,True,Refrigerator,False,,,,
20160918 09:33 PM,777621514455814149,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Derek,9143,2617,12,10,Chow,True,Norwich Terrier,True,Pomeranian,True,,,,
20160917 04:57 PM,777189768882946048,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jeffrey,14920,4513,12,10,Chihuahua,True,Mexican Hairless,True,Hog,False,,,,
20160916 04:24 PM,776819012571455488,RT @dog_rates: Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0,14386,13,10,Chihuahua,True,Dalmatian,True,Toy Terrier,True,,,pupper,
20160916 04:00 PM,776813020089548800,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Solomon,5091,1276,12,10,Toy Poodle,True,Miniature Poodle,True,Standard Poodle,True,,,,
20160915 05:48 PM,776477788987613185,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Huck,9220,2916,11,10,Labrador Retriever,True,Chesapeake Bay Retriever,True,Paintbrush,False,,,pupper,
20160915 12:36 AM,776218204058357768,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,31271,16722,13,10,Samoyed,True,Pomeranian,True,Keeshond,True,,floofer,,
20160914 05:40 PM,776113305656188928,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sampson,12251,4568,11,10,Mousetrap,False,Black Widow,False,Paddlewheel,False,,,pupper,
